employee_id,attrition,age,age_interval,gender,education,education_cat,education_area,marital_status,department,job_level,job_role,business_travel,business_travel_cat,distance_home,distance_interval,overtime,standard_hours,daily_rate,hourly_rate,monthly_income,monthly_rate,annual_income,companies_worked,salary_hike_per,stock_option,working_years,training_lastyear,years_company,years_curr_role,years_last_promotion,years_curr_manager,environment_satisf,environment_satisf_cat,worklife_balance,worklife_balance_cat,job_involvement,job_involvement_cat,job_satisfaction,job_satisf_cat,performance_rating,performance_rating_cat,relationship_satisf,relationship_satisf_cat
RDO0771,No,46,40-49,Male,4,Master,Medical,Divorced,Research & Development,director,Research Director,2,rarely,1,1-5,No,80,430,40,19627,21445,274778,9,17,2,23,0,2,2,2,2,4,Very High,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO0772,No,54,50-59,Female,4,Master,Life Sciences,Married,Sales,specialist,Sales Executive,2,rarely,2,1-5,No,80,1082,41,10686,8392,149604,6,11,1,13,4,9,4,7,0,3,High,3,Better,2,Medium,3,High,3,Excellent,2,Medium
RDO0773,No,56,50-59,Female,3,Bachelor,Medical,Married,Research & Development,associate,Research Scientist,3,frequently,9,6-10,No,80,1240,63,2942,12154,41188,2,19,1,18,4,5,4,0,3,1,Low,3,Better,3,High,3,High,3,Excellent,2,Medium
RDO0774,No,36,30-39,Female,5,Doctor,Medical,Single,Research & Development,specialist,Manufacturing Director,2,rarely,12,11-15,No,80,796,51,8858,15669,124012,0,11,0,15,2,14,8,7,8,4,Very High,2,Good,2,Medium,4,Very High,3,Excellent,2,Medium
RDO0775,No,55,50-59,Male,1,Below College,Medical,Single,Research & Development,manager,Manager,1,non travel,2,1-5,No,80,444,40,16756,17323,234584,7,15,0,31,3,9,7,6,2,3,High,4,Best,2,Medium,1,Low,3,Excellent,2,Medium
RDO0776,No,43,40-49,Male,3,Bachelor,Medical,Divorced,Sales,specialist,Sales Executive,2,rarely,25,20+,No,80,415,79,10798,5268,151172,5,13,1,18,5,1,0,0,0,3,High,3,Better,2,Medium,4,Very High,3,Excellent,3,High
RDO0777,Yes,20,18-29,Female,3,Bachelor,Marketing,Single,Sales,associate,Sales Representative,3,frequently,9,6-10,Yes,80,769,54,2323,17205,32522,1,14,0,2,3,2,2,0,2,4,Very High,3,Better,3,High,4,Very High,3,Excellent,2,Medium
RDO0778,Yes,21,18-29,Female,3,Bachelor,Life Sciences,Single,Research & Development,associate,Laboratory Technician,2,rarely,10,11-15,No,80,1334,36,1416,17258,19824,1,13,0,1,6,1,0,1,0,3,High,2,Good,2,Medium,1,Low,3,Excellent,1,Low
RDO0779,No,46,40-49,Female,4,Master,Life Sciences,Divorced,Research & Development,analyst,Research Scientist,2,rarely,8,6-10,Yes,80,1003,74,4615,21029,64610,8,23,3,19,2,16,13,1,7,4,Very High,3,Better,2,Medium,1,Low,4,Outstanding,1,Low
RDO0780,Yes,51,50-59,Male,4,Master,Life Sciences,Married,Research & Development,associate,Research Scientist,2,rarely,4,1-5,Yes,80,1323,34,2461,10332,34454,9,12,3,18,2,10,0,2,7,1,Low,4,Best,3,High,3,High,3,Excellent,3,High
RDO0781,Yes,28,18-29,Male,2,College,Technical Degree,Single,Research & Development,specialist,Healthcare Representative,1,non travel,24,20+,No,80,1366,72,8722,12355,122108,1,12,0,10,2,10,7,1,9,2,Medium,2,Good,2,Medium,1,Low,3,Excellent,1,Low
RDO0782,No,26,18-29,Male,2,College,Medical,Married,Research & Development,associate,Laboratory Technician,2,rarely,1,1-5,No,80,192,59,3955,11141,55370,1,16,2,6,2,5,3,1,3,1,Low,3,Better,2,Medium,1,Low,3,Excellent,1,Low
RDO0783,No,30,30-39,Male,3,Bachelor,Other,Married,Research & Development,analyst,Manufacturing Director,2,rarely,20,20+,No,80,1176,85,9957,9096,139398,0,15,1,7,1,6,2,0,2,3,High,2,Good,3,High,1,Low,3,Excellent,3,High
RDO0784,No,41,40-49,Female,2,College,Technical Degree,Married,Research & Development,associate,Research Scientist,2,rarely,7,6-10,No,80,509,43,3376,18863,47264,1,13,0,10,3,10,6,0,8,2,Medium,3,Better,4,Very High,3,High,3,Excellent,3,High
RDO0785,No,38,30-39,Female,1,Below College,Life Sciences,Married,Research & Development,specialist,Healthcare Representative,2,rarely,17,16-20,No,80,330,65,8823,24608,123522,0,18,1,20,4,19,9,1,9,3,High,2,Good,2,Medium,3,High,3,Excellent,1,Low
RDO0786,No,40,40-49,Male,4,Master,Technical Degree,Married,Research & Development,specialist,Healthcare Representative,2,rarely,20,20+,No,80,1492,61,10322,26542,144508,4,20,1,14,6,11,10,11,1,1,Low,3,Better,3,High,4,Very High,4,Outstanding,4,Very High
RDO0787,No,27,18-29,Male,5,Doctor,Life Sciences,Married,Research & Development,associate,Laboratory Technician,1,non travel,8,6-10,No,80,1277,87,4621,5869,64694,1,19,3,3,4,3,2,1,2,1,Low,3,Better,1,Low,3,High,3,Excellent,4,Very High
RDO0788,No,55,50-59,Male,1,Below College,Life Sciences,Married,Research & Development,specialist,Manufacturing Director,3,frequently,2,1-5,No,80,1091,65,10976,15813,153664,3,18,1,23,4,3,2,1,2,4,Very High,3,Better,3,High,2,Medium,3,Excellent,2,Medium
RDO0789,No,28,18-29,Female,3,Bachelor,Other,Single,Research & Development,analyst,Research Scientist,2,rarely,10,11-15,No,80,857,59,3660,7909,51240,3,13,0,10,4,8,7,1,7,3,High,4,Best,3,High,3,High,3,Excellent,4,Very High
RDO0790,Yes,44,40-49,Male,2,College,Medical,Married,Human Resources,specialist,Human Resources,2,rarely,1,1-5,No,80,1376,91,10482,2326,146748,9,14,1,24,1,20,6,3,6,2,Medium,3,Better,2,Medium,1,Low,3,Excellent,4,Very High
RDO0791,No,33,30-39,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,specialist,Healthcare Representative,2,rarely,5,6-10,No,80,654,34,7119,21214,99666,4,15,1,9,2,3,2,1,2,4,Very High,3,Better,2,Medium,4,Very High,3,Excellent,3,High
RDO0792,Yes,35,30-39,Male,3,Bachelor,Technical Degree,Single,Sales,specialist,Sales Executive,2,rarely,4,1-5,Yes,80,1204,86,9582,10333,134148,0,22,0,9,2,8,7,4,7,4,Very High,3,Better,3,High,1,Low,4,Outstanding,1,Low
RDO0793,Yes,33,30-39,Female,4,Master,Medical,Single,Research & Development,analyst,Research Scientist,3,frequently,29,20+,No,80,827,54,4508,3129,63112,1,22,0,14,4,13,7,3,8,1,Low,3,Better,2,Medium,3,High,4,Outstanding,2,Medium
RDO0794,No,28,18-29,Male,2,College,Life Sciences,Divorced,Research & Development,associate,Laboratory Technician,2,rarely,15,16-20,No,80,895,50,2207,22482,30898,1,16,1,4,5,4,2,2,2,1,Low,2,Good,3,High,3,High,3,Excellent,4,Very High
RDO0795,No,34,30-39,Male,1,Below College,Life Sciences,Single,Research & Development,analyst,Healthcare Representative,3,frequently,3,1-5,No,80,618,45,7756,22266,108584,0,17,0,7,1,6,2,0,4,1,Low,2,Good,3,High,4,Very High,3,Excellent,3,High
RDO0796,No,37,30-39,Female,4,Master,Life Sciences,Divorced,Sales,analyst,Sales Executive,2,rarely,10,11-15,Yes,80,309,88,6694,24223,93716,2,14,3,8,5,1,0,0,0,4,Very High,3,Better,2,Medium,4,Very High,3,Excellent,3,High
RDO0797,Yes,25,18-29,Male,1,Below College,Technical Degree,Married,Research & Development,associate,Laboratory Technician,2,rarely,4,1-5,Yes,80,1219,32,3691,4605,51674,1,15,1,7,3,7,7,5,6,4,Very High,4,Best,3,High,4,Very High,3,Excellent,2,Medium
RDO0798,Yes,26,18-29,Male,3,Bachelor,Medical,Divorced,Research & Development,associate,Laboratory Technician,2,rarely,21,20+,No,80,1330,37,2377,19373,33278,1,20,1,1,0,1,1,0,0,1,Low,2,Good,3,High,3,High,4,Outstanding,3,High
RDO0799,Yes,33,30-39,Male,3,Bachelor,Medical,Single,Research & Development,associate,Research Scientist,2,rarely,25,20+,Yes,80,1017,55,2313,2993,32382,4,20,0,5,0,2,2,2,2,1,Low,3,Better,2,Medium,2,Medium,4,Outstanding,2,Medium
RDO0800,No,42,40-49,Male,2,College,Medical,Married,Research & Development,manager,Manager,2,rarely,2,1-5,No,80,469,35,17665,14399,247310,0,17,1,23,3,22,6,13,7,4,Very High,3,Better,3,High,1,Low,3,Excellent,4,Very High
RDO0801,Yes,28,18-29,Male,3,Bachelor,Medical,Divorced,Research & Development,associate,Laboratory Technician,3,frequently,1,1-5,No,80,1009,45,2596,7160,36344,1,15,2,1,2,1,0,0,0,1,Low,3,Better,2,Medium,2,Medium,3,Excellent,1,Low
RDO0802,Yes,50,50-59,Male,4,Master,Other,Single,Sales,analyst,Sales Executive,3,frequently,1,1-5,Yes,80,959,81,4728,17251,66192,3,14,0,5,4,0,0,0,0,4,Very High,3,Better,3,High,3,High,3,Excellent,4,Very High
RDO0803,No,33,30-39,Female,3,Bachelor,Life Sciences,Married,Sales,analyst,Sales Executive,3,frequently,7,6-10,No,80,970,30,4302,13401,60228,0,17,1,4,3,3,2,0,2,4,Very High,3,Better,3,High,2,Medium,3,Excellent,3,High
RDO0804,No,34,30-39,Male,4,Master,Life Sciences,Married,Research & Development,associate,Research Scientist,1,non travel,3,1-5,No,80,697,40,2979,22478,41706,3,17,3,6,2,0,0,0,0,3,High,3,Better,2,Medium,4,Very High,3,Excellent,4,Very High
RDO0805,No,48,40-49,Male,4,Master,Medical,Single,Research & Development,manager,Manager,1,non travel,1,1-5,No,80,1262,35,16885,16154,236390,2,22,0,27,3,5,4,2,1,1,Low,2,Good,4,Very High,4,Very High,4,Outstanding,3,High
RDO0806,No,45,40-49,Female,4,Master,Life Sciences,Married,Sales,analyst,Sales Executive,1,non travel,9,6-10,No,80,1050,65,5593,17970,78302,1,13,1,15,2,15,10,4,12,2,Medium,3,Better,2,Medium,3,High,3,Excellent,4,Very High
RDO0807,No,52,50-59,Male,4,Master,Life Sciences,Single,Research & Development,specialist,Healthcare Representative,2,rarely,7,6-10,No,80,994,87,10445,15322,146230,7,19,0,18,4,8,6,4,0,2,Medium,3,Better,3,High,2,Medium,3,Excellent,4,Very High
RDO0808,No,38,30-39,Male,4,Master,Marketing,Divorced,Sales,specialist,Sales Executive,2,rarely,10,11-15,Yes,80,770,73,8740,5569,122360,0,14,2,9,2,8,7,2,7,3,High,3,Better,2,Medium,3,High,3,Excellent,2,Medium
RDO0809,No,29,18-29,Female,4,Master,Life Sciences,Divorced,Research & Development,associate,Research Scientist,2,rarely,28,20+,No,80,1107,93,2514,26968,35196,4,22,1,11,1,7,5,1,7,3,High,3,Better,3,High,4,Very High,4,Outstanding,1,Low
RDO0810,No,28,18-29,Female,3,Bachelor,Medical,Divorced,Research & Development,specialist,Manufacturing Director,2,rarely,3,1-5,No,80,950,93,7655,8039,107170,0,17,3,10,3,9,7,1,7,4,Very High,2,Good,3,High,2,Medium,3,Excellent,2,Medium
RDO0811,No,46,40-49,Male,1,Below College,Marketing,Married,Sales,manager,Manager,2,rarely,3,1-5,No,80,406,52,17465,15596,244510,3,12,1,23,3,12,9,4,9,1,Low,3,Better,3,High,3,High,3,Excellent,4,Very High
RDO0812,No,38,30-39,Male,2,College,Marketing,Single,Sales,specialist,Sales Executive,2,rarely,2,1-5,No,80,130,32,7351,20619,102914,7,16,0,10,2,1,0,0,0,4,Very High,3,Better,3,High,2,Medium,3,Excellent,3,High
RDO0813,No,43,40-49,Female,3,Bachelor,Life Sciences,Married,Research & Development,specialist,Manufacturing Director,3,frequently,27,20+,No,80,1082,83,10820,11535,151480,8,11,1,18,1,8,7,0,1,3,High,3,Better,3,High,1,Low,3,Excellent,3,High
RDO0814,Yes,39,30-39,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,manager,Healthcare Representative,3,frequently,2,1-5,No,80,203,84,12169,13547,170366,7,11,3,21,4,18,7,11,5,1,Low,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO0815,No,40,40-49,Male,3,Bachelor,Medical,Single,Research & Development,director,Research Director,2,rarely,14,11-15,No,80,1308,44,19626,17544,274764,1,14,0,21,2,20,7,4,9,3,High,4,Best,2,Medium,3,High,3,Excellent,1,Low
RDO0816,No,21,18-29,Female,1,Below College,Technical Degree,Single,Research & Development,associate,Research Scientist,2,rarely,1,1-5,Yes,80,984,70,2070,25326,28980,1,11,0,2,6,2,2,2,2,4,Very High,4,Best,2,Medium,2,Medium,3,Excellent,3,High
RDO0817,No,39,30-39,Male,3,Bachelor,Life Sciences,Single,Research & Development,analyst,Laboratory Technician,1,non travel,9,6-10,No,80,439,70,6782,8770,94948,9,15,0,9,2,5,4,0,3,3,High,2,Good,3,High,2,Medium,3,Excellent,3,High
RDO0818,No,36,30-39,Male,4,Master,Life Sciences,Single,Research & Development,analyst,Manufacturing Director,1,non travel,18,16-20,No,80,217,78,7779,23238,108906,2,20,0,18,0,11,9,0,9,1,Low,3,Better,3,High,4,Very High,4,Outstanding,1,Low
RDO0819,No,31,30-39,Male,3,Bachelor,Life Sciences,Married,Sales,associate,Sales Representative,3,frequently,20,20+,No,80,793,67,2791,21981,39074,0,12,1,3,4,2,2,2,2,3,High,3,Better,4,Very High,4,Very High,3,Excellent,1,Low
RDO0820,No,28,18-29,Male,1,Below College,Life Sciences,Married,Research & Development,associate,Research Scientist,2,rarely,2,1-5,No,80,1451,67,3201,19911,44814,0,17,0,6,2,5,3,0,4,1,Low,1,Bad,2,Medium,2,Medium,3,Excellent,1,Low
RDO0821,No,35,30-39,Male,2,College,Marketing,Divorced,Sales,analyst,Sales Executive,3,frequently,11,11-15,No,80,1182,54,4968,18500,69552,1,11,1,5,3,5,2,0,2,4,Very High,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO0822,No,49,40-49,Male,4,Master,Technical Degree,Married,Sales,manager,Sales Executive,2,rarely,8,6-10,No,80,174,56,13120,11879,183680,6,17,1,22,3,9,8,2,3,4,Very High,3,Better,2,Medium,2,Medium,3,Excellent,2,Medium
RDO0823,No,34,30-39,Male,2,College,Life Sciences,Single,Research & Development,analyst,Manufacturing Director,3,frequently,2,1-5,No,80,1003,95,4033,15834,56462,2,11,0,5,3,3,2,0,2,4,Very High,2,Good,3,High,3,High,3,Excellent,4,Very High
RDO0824,No,29,18-29,Female,3,Bachelor,Life Sciences,Divorced,Research & Development,associate,Research Scientist,3,frequently,10,11-15,No,80,490,61,3291,17940,46074,0,14,2,8,2,7,5,1,1,4,Very High,2,Good,3,High,2,Medium,3,Excellent,4,Very High
RDO0825,No,42,40-49,Male,3,Bachelor,Medical,Single,Research & Development,analyst,Laboratory Technician,2,rarely,29,20+,No,80,188,56,4272,9558,59808,4,19,0,16,3,1,0,0,0,2,Medium,3,Better,1,Low,4,Very High,3,Excellent,1,Low
RDO0826,No,29,18-29,Male,1,Below College,Medical,Married,Research & Development,analyst,Manufacturing Director,2,rarely,8,6-10,Yes,80,718,79,5056,17689,70784,1,15,1,10,2,10,7,1,2,2,Medium,2,Good,2,Medium,4,Very High,3,Excellent,3,High
RDO0827,No,38,30-39,Male,3,Bachelor,Human Resources,Married,Human Resources,associate,Human Resources,2,rarely,1,1-5,No,80,433,37,2844,6004,39816,1,13,1,7,2,7,6,5,0,3,High,4,Best,4,Very High,3,High,3,Excellent,4,Very High
RDO0828,No,28,18-29,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,associate,Research Scientist,3,frequently,6,6-10,Yes,80,773,39,2703,22088,37842,1,14,1,3,2,3,1,0,2,3,High,3,Better,2,Medium,3,High,3,Excellent,4,Very High
RDO0829,Yes,18,18-29,Male,1,Below College,Medical,Single,Research & Development,associate,Laboratory Technician,1,non travel,8,6-10,No,80,247,80,1904,13556,26656,1,12,0,0,0,0,0,0,0,3,High,3,Better,3,High,3,High,3,Excellent,4,Very High
RDO0830,Yes,33,30-39,Female,4,Master,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,9,6-10,Yes,80,603,77,8224,18385,115136,0,17,0,6,3,5,2,0,3,1,Low,3,Better,3,High,1,Low,3,Excellent,1,Low
RDO0831,No,41,40-49,Male,4,Master,Life Sciences,Married,Research & Development,associate,Laboratory Technician,2,rarely,12,11-15,Yes,80,167,46,4766,9051,66724,3,11,1,6,4,1,0,0,0,2,Medium,3,Better,3,High,4,Very High,3,Excellent,1,Low
RDO0832,Yes,31,30-39,Male,3,Bachelor,Medical,Married,Research & Development,associate,Laboratory Technician,3,frequently,15,16-20,No,80,874,72,2610,6233,36540,1,12,1,2,5,2,2,2,2,3,High,2,Good,3,High,3,High,3,Excellent,3,High
RDO0833,No,37,30-39,Female,2,College,Medical,Divorced,Research & Development,analyst,Healthcare Representative,2,rarely,25,20+,No,80,367,52,5731,17171,80234,7,13,2,9,2,6,2,1,3,3,High,3,Better,2,Medium,4,Very High,3,Excellent,3,High
RDO0834,No,27,18-29,Male,3,Bachelor,Life Sciences,Married,Research & Development,associate,Research Scientist,2,rarely,6,6-10,No,80,199,55,2539,7950,35546,1,13,1,4,0,4,2,2,2,4,Very High,3,Better,2,Medium,3,High,3,Excellent,3,High
RDO0835,No,34,30-39,Female,1,Below College,Life Sciences,Married,Sales,analyst,Sales Executive,2,rarely,9,6-10,No,80,1400,70,5714,5829,79996,1,20,0,6,3,6,5,1,3,2,Medium,2,Good,3,High,3,High,4,Outstanding,1,Low
RDO0836,No,35,30-39,Male,4,Master,Technical Degree,Single,Human Resources,associate,Human Resources,2,rarely,8,6-10,No,80,528,100,4323,7108,60522,1,17,0,6,2,5,4,1,4,3,High,1,Bad,3,High,3,High,3,Excellent,2,Medium
RDO0837,Yes,29,18-29,Female,1,Below College,Life Sciences,Married,Sales,specialist,Sales Executive,2,rarely,23,20+,No,80,408,45,7336,11162,102704,1,13,1,11,3,11,8,3,10,4,Very High,1,Bad,2,Medium,1,Low,3,Excellent,1,Low
RDO0838,No,40,40-49,Female,4,Master,Medical,Single,Research & Development,specialist,Research Director,3,frequently,9,6-10,No,80,593,88,13499,13782,188986,9,17,0,20,3,18,7,2,13,2,Medium,2,Good,3,High,3,High,3,Excellent,3,High
RDO0839,Yes,42,40-49,Male,3,Bachelor,Life Sciences,Single,Sales,manager,Sales Executive,3,frequently,12,11-15,Yes,80,481,44,13758,2447,192612,0,12,0,22,2,21,9,13,14,3,High,2,Good,3,High,1,Low,3,Excellent,2,Medium
RDO0840,No,42,40-49,Male,4,Master,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,4,1-5,No,80,647,45,5155,2253,72170,7,13,0,9,3,6,4,1,5,2,Medium,4,Best,3,High,1,Low,3,Excellent,4,Very High
RDO0841,No,35,30-39,Male,4,Master,Medical,Married,Research & Development,associate,Laboratory Technician,2,rarely,1,1-5,No,80,982,58,2258,16340,31612,6,12,1,10,2,8,0,1,7,4,Very High,3,Better,2,Medium,3,High,3,Excellent,2,Medium
RDO0842,No,24,18-29,Male,3,Bachelor,Medical,Single,Research & Development,associate,Laboratory Technician,2,rarely,24,20+,No,80,477,49,3597,6409,50358,8,22,0,6,2,4,3,1,2,4,Very High,3,Better,3,High,2,Medium,4,Outstanding,4,Very High
RDO0843,Yes,28,18-29,Female,1,Below College,Life Sciences,Married,Research & Development,associate,Laboratory Technician,2,rarely,12,11-15,Yes,80,1485,79,2515,22955,35210,1,11,0,1,4,1,1,0,0,3,High,2,Good,3,High,4,Very High,3,Excellent,4,Very High
RDO0844,No,26,18-29,Male,4,Master,Medical,Married,Research & Development,associate,Laboratory Technician,2,rarely,3,1-5,No,80,1384,82,4420,13421,61880,1,22,1,8,2,8,7,0,7,1,Low,3,Better,4,Very High,4,Very High,4,Outstanding,2,Medium
RDO0845,No,30,30-39,Male,3,Bachelor,Marketing,Married,Sales,analyst,Sales Executive,2,rarely,10,11-15,No,80,852,72,6578,2706,92092,1,18,1,10,3,10,3,1,4,3,High,3,Better,2,Medium,3,High,3,Excellent,1,Low
RDO0846,No,40,40-49,Female,2,College,Medical,Married,Research & Development,analyst,Research Scientist,3,frequently,26,20+,Yes,80,902,92,4422,21203,61908,3,13,1,16,3,1,1,0,0,3,High,1,Bad,2,Medium,4,Very High,3,Excellent,4,Very High
RDO0847,No,35,30-39,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,specialist,Manufacturing Director,2,rarely,2,1-5,No,80,819,44,10274,19588,143836,2,18,1,15,2,7,7,6,4,3,High,4,Best,2,Medium,2,Medium,3,Excellent,2,Medium
RDO0848,No,34,30-39,Male,3,Bachelor,Medical,Single,Research & Development,analyst,Healthcare Representative,3,frequently,1,1-5,No,80,669,97,5343,25755,74802,0,20,0,14,3,13,9,4,9,4,Very High,3,Better,2,Medium,1,Low,4,Outstanding,3,High
RDO0849,No,35,30-39,Male,4,Master,Other,Married,Research & Development,associate,Laboratory Technician,3,frequently,4,1-5,No,80,636,47,2376,26537,33264,1,13,1,2,2,2,2,2,2,4,Very High,4,Best,2,Medium,4,Very High,3,Excellent,2,Medium
RDO0850,Yes,43,40-49,Female,3,Bachelor,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,9,6-10,No,80,1372,85,5346,9489,74844,8,13,0,7,2,4,3,1,3,1,Low,2,Good,1,Low,3,High,3,Excellent,2,Medium
RDO0851,No,32,30-39,Female,1,Below College,Life Sciences,Divorced,Sales,associate,Sales Representative,1,non travel,2,1-5,No,80,862,76,2827,14947,39578,1,12,3,1,3,1,0,0,0,3,High,3,Better,3,High,1,Low,3,Excellent,3,High
RDO0852,No,56,50-59,Female,4,Master,Technical Degree,Divorced,Research & Development,director,Manager,2,rarely,4,1-5,No,80,718,92,19943,18575,279202,4,13,1,28,2,5,2,4,2,4,Very High,3,Better,3,High,1,Low,3,Excellent,4,Very High
RDO0853,No,29,18-29,Female,1,Below College,Medical,Married,Research & Development,associate,Laboratory Technician,2,rarely,6,6-10,No,80,1401,54,3131,26342,43834,1,13,1,10,5,10,8,0,8,2,Medium,3,Better,3,High,4,Very High,3,Excellent,1,Low
RDO0854,No,19,18-29,Male,2,College,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,9,6-10,No,80,645,54,2552,7172,35728,1,25,0,1,4,1,1,0,0,3,High,3,Better,3,High,1,Low,4,Outstanding,3,High
RDO0855,No,45,40-49,Female,3,Bachelor,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,7,6-10,Yes,80,1457,83,4477,20100,62678,4,19,1,7,2,3,2,0,2,1,Low,2,Good,3,High,3,High,3,Excellent,3,High
RDO0856,No,37,30-39,Female,3,Bachelor,Life Sciences,Married,Research & Development,analyst,Manufacturing Director,2,rarely,1,1-5,No,80,977,56,6474,9961,90636,1,13,1,14,2,14,8,3,11,4,Very High,2,Good,2,Medium,4,Very High,3,Excellent,2,Medium
RDO0857,No,20,18-29,Male,3,Bachelor,Life Sciences,Single,Research & Development,associate,Laboratory Technician,2,rarely,3,1-5,No,80,805,87,3033,12828,42462,1,12,0,2,2,2,2,1,2,1,Low,2,Good,2,Medium,3,High,3,Excellent,1,Low
RDO0858,Yes,44,40-49,Male,4,Master,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,10,11-15,Yes,80,1097,96,2936,10826,41104,1,11,0,6,4,6,4,0,2,3,High,3,Better,3,High,3,High,3,Excellent,3,High
RDO0859,No,53,50-59,Female,2,College,Medical,Divorced,Research & Development,director,Manager,2,rarely,7,6-10,No,80,1223,50,18606,18640,260484,3,18,1,26,6,7,7,4,7,4,Very High,3,Better,3,High,3,High,3,Excellent,2,Medium
RDO0860,No,29,18-29,Female,1,Below College,Life Sciences,Married,Research & Development,associate,Research Scientist,2,rarely,15,16-20,Yes,80,942,69,2168,26933,30352,0,18,1,6,2,5,4,1,3,2,Medium,2,Good,1,Low,4,Very High,3,Excellent,1,Low
RDO0861,Yes,22,18-29,Male,4,Master,Life Sciences,Married,Research & Development,associate,Research Scientist,3,frequently,3,1-5,Yes,80,1256,48,2853,4223,39942,0,11,1,1,5,0,0,0,0,3,High,3,Better,2,Medium,4,Very High,3,Excellent,2,Medium
RDO0862,No,46,40-49,Female,3,Bachelor,Marketing,Married,Sales,manager,Manager,2,rarely,2,1-5,No,80,1402,69,17048,24097,238672,8,23,0,28,2,26,15,15,9,3,High,3,Better,3,High,1,Low,4,Outstanding,1,Low
RDO0863,No,44,40-49,Male,3,Bachelor,Life Sciences,Single,Research & Development,associate,Research Scientist,1,non travel,17,16-20,No,80,111,74,2290,4279,32060,2,13,0,6,3,0,0,0,0,4,Very High,3,Better,1,Low,3,High,3,Excellent,4,Very High
RDO0864,No,33,30-39,Male,3,Bachelor,Human Resources,Married,Human Resources,associate,Human Resources,2,rarely,2,1-5,No,80,147,99,3600,8429,50400,1,13,1,5,2,5,4,1,4,2,Medium,3,Better,3,High,3,High,3,Excellent,4,Very High
